2008,1,6,7,756,800,854,900,WN,861,N608SW,58,60,46,-6,-4,LBB,DAL,293,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1814,1815,1911,1915,WN,1312,N502SW,57,60,48,-4,-1,LBB,DAL,293,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1544,1525,1643,1625,WN,2382,N212WN,59,60,49,18,19,LBB,DAL,293,3,7,0,,0,0,0,0,0,18
2008,1,6,7,2006,2010,2103,2110,WN,2542,N710SW,57,60,47,-7,-4,LBB,DAL,293,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1155,1155,1213,1210,WN,573,N269WN,138,135,123,3,0,LBB,LAS,775,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1602,1550,1924,1900,WN,438,N302SW,142,130,115,24,12,LIT,BWI,912,18,9,0,,0,7,0,12,0,5
2008,1,6,7,1510,1500,1608,1605,WN,41,N772SW,58,65,50,3,10,LIT,DAL,296,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1743,1705,1848,1810,WN,49,N515SW,65,65,52,38,38,LIT,DAL,296,4,9,0,,0,3,0,0,0,35
2008,1,6,7,1317,1235,1420,1340,WN,700,N374SW,63,65,53,40,42,LIT,DAL,296,4,6,0,,0,3,0,0,0,37
2008,1,6,7,1112,1100,1212,1205,WN,2177,N611SW,60,65,50,7,12,LIT,DAL,296,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1956,1950,2057,2055,WN,2263,N640SW,61,65,52,2,6,LIT,DAL,296,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,802,805,903,910,WN,3748,N337SW,61,65,50,-7,-3,LIT,DAL,296,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1402,1405,1518,1530,WN,231,N501SW,76,85,63,-12,-3,LIT,HOU,393,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1317,1310,1447,1440,WN,3053,N775SW,210,210,189,7,7,LIT,LAS,1295,3,18,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1038,1035,1221,1215,WN,8,N513SW,103,100,93,6,3,LIT,MDW,544,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,734,730,942,945,WN,250,N522SW,188,195,174,-3,4,LIT,PHX,1136,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1826,1815,1928,1920,WN,3168,N635SW,62,65,52,8,11,LIT,STL,296,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,642,640,742,745,WN,3757,N490WN,60,65,49,-3,2,LIT,STL,296,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1128,1130,1130,1135,WN,10,N382SW,62,65,52,-5,-2,MAF,ABQ,332,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,734,735,832,835,WN,1194,N648SW,58,60,47,-3,-1,MAF,AUS,294,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1900,1830,1953,1925,WN,2374,N378SW,53,55,41,28,30,MAF,AUS,294,3,9,0,,0,0,0,0,0,28
2008,1,6,7,1642,1535,1739,1635,WN,43,N330SW,57,60,47,64,67,MAF,DAL,319,4,6,0,,0,0,0,0,0,64
2008,1,6,7,1801,1805,1900,1905,WN,53,N511SW,59,60,50,-5,-4,MAF,DAL,319,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2000,1945,2102,2045,WN,271,N680AA,62,60,50,17,15,MAF,DAL,319,5,7,0,,0,5,0,2,0,10
2008,1,6,7,913,915,1018,1015,WN,914,N308SA,65,60,55,3,-2,MAF,DAL,319,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1303,1305,1401,1405,WN,1430,N514SW,58,60,47,-4,-2,MAF,DAL,319,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,700,705,814,820,WN,539,N638SW,74,75,62,-6,-5,MAF,HOU,441,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1456,1450,1628,1605,WN,3828,N521SW,92,75,82,23,6,MAF,HOU,441,3,7,0,,0,0,0,17,0,6
2008,1,6,7,1733,1730,1804,1750,WN,317,N665WN,151,140,135,14,3,MAF,LAS,796,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1849,1850,1959,2000,WN,1493,N685SW,130,130,116,-1,-1,MCI,ABQ,718,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,849,850,1001,1000,WN,1655,N647SW,132,130,115,1,-1,MCI,ABQ,718,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,816,810,942,935,WN,112,N359SW,86,85,67,7,6,MCI,BNA,491,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1147,1150,1305,1310,WN,290,N714CB,78,80,64,-5,-3,MCI,BNA,491,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2132,2115,2248,2235,WN,1568,N688SW,76,80,64,13,17,MCI,BNA,491,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1706,1710,1828,1835,WN,1668,N341SW,82,85,66,-7,-4,MCI,BNA,491,8,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,643,645,956,1005,WN,3062,N205WN,133,140,121,-9,-2,MCI,BWI,967,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1351,1350,1707,1710,WN,3320,N349SW,136,140,123,-3,1,MCI,BWI,967,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2013,1930,2318,2250,WN,3829,N225WN,125,140,112,28,43,MCI,BWI,967,4,9,0,,0,3,0,0,0,25
2008,1,6,7,NA,725,NA,900,WN,11,,NA,95,NA,NA,NA,MCI,DAL,461,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,6,7,908,910,1036,1040,WN,19,N661SW,88,90,76,-4,-2,MCI,DAL,461,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1235,1235,1401,1405,WN,33,N520SW,86,90,76,-4,0,MCI,DAL,461,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1935,1910,2104,2040,WN,59,N525SW,89,90,78,24,25,MCI,DAL,461,2,9,0,,0,0,0,0,0,24
2008,1,6,7,1602,1605,1730,1735,WN,2010,N407WN,88,90,75,-5,-3,MCI,DAL,461,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2109,2100,2238,2230,WN,3239,N324SW,89,90,73,8,9,MCI,DAL,461,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1154,1055,1239,1145,WN,472,N338SW,105,110,91,54,59,MCI,DEN,533,5,9,0,,0,54,0,0,0,0
2008,1,6,7,1906,1855,1953,1940,WN,977,N612SW,107,105,92,13,11,MCI,DEN,533,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1447,1440,1531,1525,WN,1151,N383SW,104,105,88,6,7,MCI,DEN,533,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2012,1850,2229,2110,WN,321,N395SW,77,80,60,79,82,MCI,IND,451,8,9,0,,0,54,0,0,0,25
2008,1,6,7,1447,1420,1623,1535,WN,187,N307SW,216,195,187,48,27,MCI,LAS,1140,5,24,0,,0,7,0,21,0,20
2008,1,6,7,1251,1210,1412,1320,WN,488,N362SW,201,190,181,52,41,MCI,LAS,1140,7,13,0,,0,41,0,11,0,0
2008,1,6,7,1806,1725,1923,1835,WN,962,N509SW,197,190,183,48,41,MCI,LAS,1140,5,9,0,,0,0,0,19,0,29
2008,1,6,7,904,900,1023,1010,WN,2193,N619SW,199,190,185,13,4,MCI,LAS,1140,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2017,2020,2134,2130,WN,3774,N403WN,197,190,172,4,-3,MCI,LAS,1140,16,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,652,650,845,835,WN,418,N366SW,233,225,215,10,2,MCI,LAX,1363,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1739,1720,1923,1905,WN,810,N351SW,224,225,206,18,19,MCI,LAX,1363,9,9,0,,0,9,0,0,0,9
2008,1,6,7,1501,1455,1719,1640,WN,3155,N227WN,258,225,205,39,6,MCI,LAX,1363,44,9,0,,0,6,0,33,0,0
2008,1,6,7,1028,1025,1229,1205,WN,3778,N462WN,241,220,214,24,3,MCI,LAX,1363,15,12,0,,0,0,0,24,0,0
2008,1,6,7,2010,1850,2346,2225,WN,730,N677AA,156,155,143,81,80,MCI,MCO,1072,4,9,0,,0,0,0,1,0,80
2008,1,6,7,1240,1245,1612,1625,WN,1949,N649SW,152,160,137,-13,-5,MCI,MCO,1072,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,704,705,1033,1050,WN,2279,N675AA,149,165,135,-17,-1,MCI,MCO,1072,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1545,1545,1709,1705,WN,26,N262WN,84,80,68,4,0,MCI,MDW,405,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2056,2100,2200,2215,WN,48,N310SW,64,75,54,-15,-4,MCI,MDW,405,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,912,835,1028,955,WN,95,N396SW,76,80,58,33,37,MCI,MDW,405,6,12,0,,0,33,0,0,0,0
2008,1,6,7,1805,1805,1923,1925,WN,154,N486WN,78,80,65,-2,0,MCI,MDW,405,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1007,1010,1129,1130,WN,308,N523SW,82,80,61,-1,-3,MCI,MDW,405,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,710,715,826,835,WN,748,N400WN,76,80,57,-9,-5,MCI,MDW,405,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1336,1330,1455,1450,WN,772,N609SW,79,80,62,5,6,MCI,MDW,405,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1630,1630,1741,1750,WN,1006,N384SW,71,80,58,-9,0,MCI,MDW,405,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1436,1430,1552,1545,WN,1685,N625SW,76,75,63,7,6,MCI,MDW,405,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1210,1215,1321,1335,WN,1916,N639SW,71,80,59,-14,-5,MCI,MDW,405,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1942,1935,2057,2055,WN,3915,N521SW,75,80,61,2,7,MCI,MDW,405,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,926,900,1129,1100,WN,425,N614SW,243,240,228,29,26,MCI,OAK,1489,5,10,0,,0,26,0,3,0,0
2008,1,6,7,1535,1530,1726,1735,WN,3307,N440LV,231,245,216,-9,5,MCI,OAK,1489,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,616,620,722,730,WN,215,N433LV,66,70,53,-8,-4,MCI,OKC,313,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1119,1120,1227,1225,WN,449,N527SW,68,65,54,2,-1,MCI,OKC,313,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2143,2125,2252,2235,WN,727,N326SW,69,70,55,17,18,MCI,OKC,313,3,11,0,,0,5,0,0,0,12
2008,1,6,7,1741,1710,1851,1820,WN,3665,N523SW,70,70,55,31,31,MCI,OKC,313,4,11,0,,0,0,0,0,0,31
2008,1,6,7,1305,1230,1449,1425,WN,914,N661SW,224,235,213,24,35,MCI,PDX,1481,2,9,0,,0,2,0,0,0,22
2008,1,6,7,1630,1635,1832,1830,WN,655,N646SW,182,175,167,2,-5,MCI,PHX,1044,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,955,955,1155,1150,WN,838,N793SA,180,175,164,5,0,MCI,PHX,1044,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2042,2025,2241,2220,WN,1579,N484WN,179,175,164,21,17,MCI,PHX,1044,5,10,0,,0,3,0,4,0,14
2008,1,6,7,1655,1655,1833,1830,WN,1209,N398SW,218,215,206,3,0,MCI,SAN,1333,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,755,755,936,935,WN,2298,N644SW,221,220,211,1,0,MCI,SAN,1333,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1437,1430,1629,1640,WN,1308,N610WN,232,250,218,-11,7,MCI,SEA,1489,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1859,1850,2049,2045,WN,102,N663SW,230,235,210,4,9,MCI,SMF,1442,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1450,1450,1545,1545,WN,283,N441WN,55,55,37,0,0,MCI,STL,237,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2033,2020,2118,2115,WN,1230,N725SW,45,55,35,3,13,MCI,STL,237,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,901,905,954,1000,WN,1488,N718SW,53,55,39,-6,-4,MCI,STL,237,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1830,1835,1920,1930,WN,2039,N386SW,50,55,37,-10,-5,MCI,STL,237,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1157,1200,1259,1255,WN,2972,N629SW,62,55,42,4,-3,MCI,STL,237,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1407,1405,1739,1740,WN,214,N403WN,152,155,135,-1,2,MCI,TPA,1048,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,809,805,1136,1135,WN,629,N612SW,147,150,132,1,4,MCI,TPA,1048,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1448,1440,1540,1535,WN,132,N513SW,52,55,38,5,8,MCI,TUL,223,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1030,1030,1121,1125,WN,407,N601WN,51,55,37,-4,0,MCI,TUL,223,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1808,1810,1902,1905,WN,2900,N214WN,54,55,40,-3,-2,MCI,TUL,223,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1304,1245,1455,1455,WN,2284,N270WN,231,250,212,0,19,MCO,ABQ,1552,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,804,805,946,1015,WN,2976,N271WN,222,250,208,-29,-1,MCO,ABQ,1552,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2005,1955,2259,2235,WN,1744,N365SW,174,160,163,24,10,MCO,ALB,1073,3,8,0,,0,0,0,14,0,10
2008,1,6,7,1331,1300,1618,1540,WN,3075,N454WN,167,160,155,38,31,MCO,ALB,1073,4,8,0,,0,18,0,7,0,13
2008,1,6,7,829,830,1107,1110,WN,3150,N716SW,158,160,146,-3,-1,MCO,ALB,1073,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1315,1300,1445,1500,WN,687,N335SW,150,180,136,-15,15,MCO,AUS,993,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1656,1645,1939,1920,WN,365,N648SW,163,155,151,19,11,MCO,BDL,1050,4,8,0,,0,0,0,8,0,11
2008,1,6,7,1030,1030,1309,1305,WN,1656,N344SW,159,155,147,4,0,MCO,BDL,1050,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,725,725,956,1005,WN,2620,N295WN,151,160,136,-9,0,MCO,BDL,1050,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,720,715,749,750,WN,573,N269WN,89,95,74,-1,5,MCO,BHM,478,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1700,1655,1721,1730,WN,2036,N649SW,81,95,72,-9,5,MCO,BHM,478,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1304,1255,1330,1330,WN,2715,N457WN,86,95,72,0,9,MCO,BHM,478,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1014,1015,1110,1115,WN,1413,N291WN,116,120,101,-5,-1,MCO,BNA,616,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1842,1845,1931,1940,WN,2194,N273WN,109,115,94,-9,-3,MCO,BNA,616,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1359,1400,1446,1500,WN,3082,N672SW,107,120,94,-14,-1,MCO,BNA,616,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1716,1715,1802,1815,WN,3238,N651SW,106,120,95,-13,1,MCO,BNA,616,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,629,630,730,725,WN,3846,N493WN,121,115,98,5,-1,MCO,BNA,616,6,17,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,650,650,923,925,WN,322,N708SA,153,155,140,-2,0,MCO,BUF,1011,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1450,1445,1725,1720,WN,443,N784SW,155,155,145,5,5,MCO,BUF,1011,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1915,1910,2141,2145,WN,3567,N741SA,146,155,137,-4,5,MCO,BUF,1011,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,930,930,1133,1135,WN,458,N419WN,123,125,107,-2,0,MCO,BWI,787,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2127,2005,2326,2210,WN,832,N443WN,119,125,108,76,82,MCO,BWI,787,5,6,0,,0,76,0,0,0,0
2008,1,6,7,747,720,949,925,WN,889,N488WN,122,125,107,24,27,MCO,BWI,787,5,10,0,,0,24,0,0,0,0
2008,1,6,7,1728,1710,1934,1920,WN,1170,N389SW,126,130,116,14,18,MCO,BWI,787,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1801,1755,1957,2005,WN,1507,N652SW,116,130,108,-8,6,MCO,BWI,787,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1331,1335,1538,1540,WN,2801,N695SW,127,125,115,-2,-4,MCO,BWI,787,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1500,1500,1706,1705,WN,3067,N482WN,126,125,116,1,0,MCO,BWI,787,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1030,1025,1238,1230,WN,3220,N440LV,128,125,113,8,5,MCO,BWI,787,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1518,1520,1742,1745,WN,611,N223WN,144,145,128,-3,-2,MCO,CLE,895,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1110,1110,1337,1335,WN,2366,N675AA,147,145,133,2,0,MCO,CLE,895,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,707,710,918,925,WN,1492,N278WN,131,135,114,-7,-3,MCO,CMH,802,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1909,1910,2115,2125,WN,1602,N264LV,126,135,111,-10,-1,MCO,CMH,802,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1326,1330,1530,1545,WN,2020,N273WN,124,135,114,-15,-4,MCO,CMH,802,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1526,1525,1720,1740,WN,1063,N488WN,234,255,204,-20,1,MCO,DEN,1545,24,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,703,700,906,910,WN,1237,N402WN,243,250,224,-4,3,MCO,DEN,1545,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1050,1055,1345,1335,WN,399,N286WN,175,160,156,10,-5,MCO,DTW,957,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1621,1625,1858,1905,WN,1023,N219WN,157,160,146,-7,-4,MCO,DTW,957,6,5,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2357,2055,46,2155,WN,380,N254WN,49,60,35,171,182,MCO,FLL,178,4,10,0,,0,0,0,0,0,171
2008,1,6,7,1848,1850,1948,1950,WN,455,N385SW,60,60,44,-2,-2,MCO,FLL,178,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1327,1325,1417,1425,WN,543,N710SW,50,60,37,-8,2,MCO,FLL,178,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,945,950,1039,1050,WN,779,N701GS,54,60,38,-11,-5,MCO,FLL,178,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1720,1700,1820,1800,WN,3509,N261WN,60,60,42,20,20,MCO,FLL,178,3,15,0,,0,3,0,0,0,17
2008,1,6,7,1428,1420,1541,1600,WN,42,N299WN,133,160,121,-19,8,MCO,HOU,848,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,813,805,949,945,WN,237,N434WN,156,160,129,4,8,MCO,HOU,848,15,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1044,1040,1154,1220,WN,430,N729SW,130,160,116,-26,4,MCO,HOU,848,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1740,1740,1852,1920,WN,1491,N637SW,132,160,116,-28,0,MCO,HOU,848,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2046,2045,2202,2225,WN,3046,N363SW,136,160,122,-23,1,MCO,HOU,848,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,705,705,915,915,WN,961,N314SW,130,130,112,0,0,MCO,IAD,758,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1222,1220,1433,1425,WN,1317,N637SW,131,125,114,8,2,MCO,IAD,758,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1135,1140,1354,1405,WN,829,N220WN,139,145,125,-11,-5,MCO,IND,828,7,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1838,1840,2059,2105,WN,3256,N672SW,141,145,122,-6,-2,MCO,IND,828,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2046,2030,2318,2255,WN,121,N732SW,152,145,135,23,16,MCO,ISP,972,5,12,0,,0,2,0,7,0,14
2008,1,6,7,1552,1550,1818,1815,WN,630,N427WN,146,145,137,3,2,MCO,ISP,972,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,920,915,1148,1140,WN,893,N743SW,148,145,135,8,5,MCO,ISP,972,3,10,0,,0,NA,NA,NA,NA,NA
